product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,category_id
9165,Professional Orthopaedic OTC Comfort Posture Brace W/ Rigid Stays - XLarge,Professional Orthopaedic,2456,85.99,048503245665,1,1 Brace,"",135
9166,Professional Orthopaedic OTC Comfort Posture Brace W/ Rigid Stays - 2XL,Professional Orthopaedic,2456,99.99,048503245672,1,1 Brace,"",135
9167,Professional Orthopaedic OTC Comfort Posture Brace W/ Rigid Stays - Small,Professional Orthopaedic,2456,85.99,048503245627,1,1 Brace,"",135
9168,MKO Calf Support - XLarge,MKo,230B,29.99,832508004255,2,1 Brace,"",135
9169,Biofreeze Large Patches,Biofreeze,152724,13.99,731124002877,4,5 patches,"",120
9170,Vicks Vaporub Ointment,Vicks,51383,22.99,056100300625,2,170g,"",129
9171,Vick's Vaporub Nasal Decongestant,VIcks,650127,8.99,056100300663,2,50g,"",129
9172,Vagisil - Hydrocortisone,Vagisil,88595,8.99,011509003829,1,30g,Anti-Itch Creme,127
9173,Advil tabs 24,Advil,700914,7.99,062107004053,2,24 tabs,"",118
9174,Advil Tabs 50,Advil,702522,13.99,062107004077,4,50 tabs,"",118
9175,Advil 12hr release 30 tab  600mg,Advil,99526,14.99,062107005616,4,50tabs,"",118
9176,Advil 72 LIQUID GELS,Advil,927988,25.99,062107004923,2,72 gels,"",118
9177,Advil Extra Strong 32 caps,Advil,107482,17.99,062107004633,2,32 caps,"",118
9178,Tylenol Regular Strength 325 24 EZ tabs,Tylenol,78063,5.99,062600142153,4,24 ez caps,"",118
9179,Advil 12hr release 16 tab  600mg,Advil,99527,8.99,062107005609,2,16 tabs,"",118
9180,Cetaphil Daily Advance hydrating lotion,Cetaphil,104453,20.99,772618072280,2,473mL,"",111
9181,Health one anti Nausea,Health One,0026,9.99,066000020912,100,100 tabs,"",131
9182,Dr.Scholl's stay odour free and dry insoles,Dr.Scholl's,162155,7.99,888853001364,2,1 pair,"",126
9183,Gaviscon Extra Strong,Gaviscon,38678,24.99,042037103330,3,60 tabs,"",130
9185,Tylenol Arthritis PAIN 650 MG100 CAPS,Tylenol,667923,26.99,064541302511,1,100 caps,"",120
9189,Q-Tips Cotton Swabs 400 tips,Q-Tips,182907,8.99,065656222206,2,400 tips,"",124
9190,Eucerin Complete Repair Plius Moisturizing lotion,Eucerin,27212,25.99,056594004580,2,250mL,"",111
9191,Vicks Vaposteam steam inhalant,Vicks,845180,11.99,328785301779,1,177mL,"",129
9192,Cerave daytie moisturinzing SPF30 lotion,Cerave,147376,25.99,3606000537408,3,89mL,"",111
9193,Health One Anti-Nausea,Health One,0027,11.99,066000020912,2,100 ct,"",133
9194,Tynenol Complete Cold Cough and flu PLUS MUCUC RELIEF  - DAYTIME,Tylenol,091561,24.99,062600946782,3,40 caps,"",118
9195,Atlas Iodine Solution 5%,Atlas,618694,5.99,068625150852,3,25mL,"",125
9196,Nivea Vanilla ButterCream,Nivea,0027,5.99,056594013292,4,2 sticks,"",125
9197,Zincofax,Zincofax,015938,9.99,628791005105,2,50g,"",137
9188,Option Gauze Pads,Option,183736,3.99,771290034500,7,24 Pads,"",125
9184,Tylenol Arthritis Pain 650mg 50tabs,Tylenol,800680,15.99,064541302504,10,50 caps,"",118
9186,Tylenol Complete Cough/Cold/Flu X-Strength 40 tabs,Tylenol,6512,24.99,062600959393,7,40 caps,"",118
9187,Option Gauze Pads,Option,183735,1.99,771290034418,6,12 pads,"",109
